Numeric ID	Editor ID	Constructible Object: Base Return Curve	Constructible Object: Exclude From Workshop LOD	Constructible Object: Filter Not Required To Learn	Constructible Object: Learn Chance	Constructible Object: Learn Method	Constructible Object: Max Workshop Count	Constructible Object: Recipe Filters	Constructible Object: Repair Recipe	Constructible Object: Value	Constructible Object: Workbench Keyword	Description: Description <<TESDescription_Component>>	Form: Child Can Use	Form: Created Item	Form: Has Currents	Form: NavMesh Import Collision	Form: Num Created Items	Form: On Local Map	Form: Playable	Form: Sorting Priority	Form: Tier	Form: Used As Platform	Full Name: Full Name <<TESFullName_Component>>	Requirements: Required Items	Requirements: Required Perks	Requirements: Workbench Keyword	Required Items List
(0021C2D5)	co_SMS_Hab_Taiyo_Default_3L1W1H_Mid_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Hab [id:0x0029c471]		1400	WorkbenchShipBuildingKeyword	Taiyo Habitat Modules come in several different interior configurations, for a variety of personalization options.	false	SMSSet_HabVariants_Taiyo_3L1W1H_Mid	false	Collision Geometry	0	true	true	55.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C2D4)	co_SMS_Hab_Taiyo_Default_3L1W1H_Top_A_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Hab [id:0x0029c471]		1550	WorkbenchShipBuildingKeyword	Taiyo Habitat Modules come in several different interior configurations, for a variety of personalization options.	false	SMSSet_HabVariants_Taiyo_3L1W1H_Top_A	false	Collision Geometry	0	true	true	56.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C2D3)	co_SMS_Hab_Taiyo_Default_3L1W1H_Top_B_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Hab [id:0x0029c471]		1550	WorkbenchShipBuildingKeyword	Taiyo Habitat Modules come in several different interior configurations, for a variety of personalization options.	false	SMSSet_HabVariants_Taiyo_3L1W1H_Top_B	false	Collision Geometry	0	true	true	57.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C2D2)	co_SMS_Hab_Taiyo_Default_3L2W1H_Btm_A_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Hab [id:0x0029c471]		1800	WorkbenchShipBuildingKeyword	Taiyo Habitat Modules come in several different interior configurations, for a variety of personalization options.	false	SMSSet_HabVariants_Taiyo_3L2W1H_Btm_A	false	Filter	0	true	true	58.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C2D1)	co_SMS_Hab_Taiyo_Default_3L2W1H_Btm_B_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Hab [id:0x0029c471]		1800	WorkbenchShipBuildingKeyword	Taiyo Habitat Modules come in several different interior configurations, for a variety of personalization options.	false	SMSSet_HabVariants_Taiyo_3L2W1H_Btm_B	false	Filter	0	true	true	59.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C2D0)	co_SMS_Hab_Taiyo_Default_3L2W1H_Mid_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Hab [id:0x0029c471]		1800	WorkbenchShipBuildingKeyword	Taiyo Habitat Modules come in several different interior configurations, for a variety of personalization options.	false	SMSSet_HabVariants_Taiyo_3L2W1H_Mid	false	Collision Geometry	0	true	true	60.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C2CF)	co_SMS_Hab_Taiyo_Default_3L2W1H_Top_A_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Hab [id:0x0029c471]		1800	WorkbenchShipBuildingKeyword	Taiyo Habitat Modules come in several different interior configurations, for a variety of personalization options.	false	SMSSet_HabVariants_Taiyo_3L2W1H_Top_A	false	Filter	0	true	true	61.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C2CE)	co_SMS_Hab_Taiyo_Default_3L2W1H_Top_B_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Hab [id:0x0029c471]		1800	WorkbenchShipBuildingKeyword	Taiyo Habitat Modules come in several different interior configurations, for a variety of personalization options.	false	SMSSet_HabVariants_Taiyo_3L2W1H_Top_B	false	Filter	0	true	true	62.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0026FE6B)	co_SMS_Lander_Deimos_220CB	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		650	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Deimos_220CB	false	Filter	1	true	true	0.7500	Tier 0	false				WorkbenchShipBuildingKeyword	
(0026FE6C)	co_SMS_Lander_Deimos_320CB	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		850	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Deimos_320CB	false	Filter	1	true	true	2.6916	Tier 0	false				WorkbenchShipBuildingKeyword	
(002C2C43)	co_SMS_Lander_Hope_Hope_5	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		750	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Hope_Hope_5	false	Filter	1	true	true	4.6333	Tier 0	false				WorkbenchShipBuildingKeyword	
(002C2C42)	co_SMS_Lander_Hope_Hope_55	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		1500	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Hope_Hope_55	false	Filter	1	true	true	5.0000	Tier 0	false			Skill_StarshipDesign::{1, <None>}	WorkbenchShipBuildingKeyword	
(00045271)	co_SMS_Lander_Hope_Hope_6_All_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		750	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Hope-6_All_Variants	false	Filter	1	true	true	5.7500	Tier 0	false				WorkbenchShipBuildingKeyword	
(002A76A5)	co_SMS_Lander_Nova_NG-10_All_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		750	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Nova_NG-10_All_Variants	false	Filter	1	true	true	5.9375	Tier 0	false				WorkbenchShipBuildingKeyword	
(002A76A6)	co_SMS_Lander_Nova_NG-15_All_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		1750	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Nova_NG-15_All_Variants	false	Filter	1	true	true	5.9844	Tier 0	false				WorkbenchShipBuildingKeyword	
(002A76A7)	co_SMS_Lander_Nova_NG-20_All_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		1750	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Nova_NG-20_All_Variants	false	Filter	1	true	true	5.9980	Tier 0	false			Skill_StarshipDesign::{2, <None>}	WorkbenchShipBuildingKeyword	
(0026FE68)	co_SMS_Lander_Stroud_Accu-lander_11	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		650	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Stroud_Accu-lander_11	false	Filter	1	true	true	5.9995	Tier 0	false				WorkbenchShipBuildingKeyword	
(002A76A4)	co_SMS_Lander_Taiyo_Pinpoint_3G_All_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		1300	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Taiyo_Pinpoint_3G_All_Variants	false	Filter	1	true	true	7.5000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C315)	co_SMS_Lander_Taiyo_Pinpoint_4G_Belly	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		1375	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMS_Lander_Taiyo_Pinpoint_4G_Mid	false	Collision Geometry	1	true	true	11.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C313)	co_SMS_Lander_Taiyo_Pinpoint_4G_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		1375	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMSSet_Lander_Taiyo_Ama	false	Filter	1	true	true	13.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0021C314)	co_SMS_Lander_Taiyo_Pinpoint_4G_Supplemental	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Gear [id:0x0029c46f]		1375	WorkbenchShipBuildingKeyword	Auto-deploying Landing Gear allows your ship to touch down smoothly on even the roughest of terrain.	false	SMS_Lander_Taiyo_Pinpoint_4G_Supplemental	false	Collision Geometry	1	true	true	13.5000	Tier 0	false				WorkbenchShipBuildingKeyword	
(001AD84D)	co_SMS_ScanJammer01	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Equipment [id:0x0029c477]		3000	WorkbenchShipBuildingKeyword	A Scan Jammer that increases your chance of evasion during a ship scan by 10% if you're using a a shielded cargo module and carrying contraband.	false	SMS_ScanJammer01	false	Collision Geometry	1	true	true	55.2500	Tier 0	false				WorkbenchShipBuildingKeyword	
(001AD84C)	co_SMS_ScanJammer02_DualFrequency	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Equipment [id:0x0029c477]		5000	WorkbenchShipBuildingKeyword	A Scan Jammer that increases your chance of evasion during a ship scan by 30% if you're using a a shielded cargo module and carrying contraband.	false	SMS_ScanJammer02_DualFrequency	false	Collision Geometry	1	true	true	55.3750	Tier 0	false			Skill_StarshipDesign::{1, <None>}	WorkbenchShipBuildingKeyword	
(001AD84B)	co_SMS_ScanJammer03_MultiFrequency	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Equipment [id:0x0029c477]		10000	WorkbenchShipBuildingKeyword	A Scan Jammer that increases your chance of evasion during a ship scan by 50% if you're using a a shielded cargo module and carrying contraband.	false	SMS_ScanJammer03_MultiFrequency	false	Collision Geometry	1	true	true	55.4375	Tier 0	false			Skill_StarshipDesign::{2, <None>}	WorkbenchShipBuildingKeyword	
(0022D100)	co_SMS_Struct_Deimos_Belly_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Belly_Set	false	Collision Geometry	1	true	true	5.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D102)	co_SMS_Struct_Deimos_Brace_A	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Deimos_Brace_A	false	Collision Geometry	1	true	true	6.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(002B97D9)	co_SMS_Struct_Deimos_Bumper_All_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Bumper_All_Variants	false	Filter	1	true	true	8.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0FF)	co_SMS_Struct_Deimos_Cowl_A_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Cowl_Set	false	Collision Geometry	1	true	true	9.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0FE)	co_SMS_Struct_Deimos_Hull_A	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		625	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Deimos_Hull_A	false	Collision Geometry	1	true	true	10.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0FD)	co_SMS_Struct_Deimos_Radiator_A	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Deimos_Radiator_A	false	Collision Geometry	1	true	true	11.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0FC)	co_SMS_Struct_Deimos_Skeg_A_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Skeg_Set	false	Collision Geometry	1	true	true	12.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0FB)	co_SMS_Struct_Deimos_Skeg_B	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Deimos_Skeg_B	false	Collision Geometry	1	true	true	13.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0FA)	co_SMS_Struct_Deimos_Spine_A_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Spine_A_Set	false	Collision Geometry	1	true	true	14.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0F9)	co_SMS_Struct_Deimos_Spine_B	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMS_Struct_Deimos_Spine_B	false	Collision Geometry	1	true	true	15.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0F8)	co_SMS_Struct_Deimos_Spine_C_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Spine_C_Set	false	Collision Geometry	1	true	true	16.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0F7)	co_SMS_Struct_Deimos_Spine_D_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Spine_D_Set	false	Collision Geometry	1	true	true	17.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0F6)	co_SMS_Struct_Deimos_Spine_E_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Spine_E_Set	false	Collision Geometry	1	true	true	18.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0F5)	co_SMS_Struct_Deimos_Spine_F_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		625	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Spine_F_Set	false	Collision Geometry	1	true	true	19.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0F4)	co_SMS_Struct_Deimos_Spine_G	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		625	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Deimos_Spine_G	false	Collision Geometry	1	true	true	20.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D0F3)	co_SMS_Struct_Deimos_Tail_A	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		750	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Deimos_Tail_A	false	Collision Geometry	1	true	true	21.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D107)	co_SMS_Struct_Deimos_Wing01_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		625	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Wing01	false	Filter	1	true	true	22.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D106)	co_SMS_Struct_Deimos_Wing02_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Wing02	false	Filter	1	true	true	23.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D105)	co_SMS_Struct_Deimos_Wing03_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Wing03	false	Filter	1	true	true	24.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D104)	co_SMS_Struct_Deimos_Wing04_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Wing04	false	Filter	1	true	true	25.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0022D103)	co_SMS_Struct_Deimos_Wing05_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Deimos_Wing05	false	Filter	1	true	true	26.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(00227DC0)	co_SMS_Struct_Hope_Bumper_A	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Hope_Bumper_A	false	Collision Geometry	1	true	true	26.5000	Tier 0	false				WorkbenchShipBuildingKeyword	
(002B97D8)	co_SMS_Struct_Hope_Cap_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_HopeTech_Cap_All_Variants	false	Filter	1	true	true	27.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(00227DBF)	co_SMS_Struct_Hope_CapMid_B	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		750	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Hope_CapMid_B	false	Collision Geometry	1	true	true	28.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(00227DBE)	co_SMS_Struct_Hope_Marker_A	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Hope_Marker_A	false	Collision Geometry	1	true	true	29.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(00227DBD)	co_SMS_Struct_Hope_Radiator_A	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		1000	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Hope_Radiator_A	false	Collision Geometry	1	true	true	30.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(00227DBC)	co_SMS_Struct_Hope_Riser_A	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		1000	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Hope_Riser_A	false	Collision Geometry	1	true	true	31.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(00227DBB)	co_SMS_Struct_Hope_Riser_B	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		625	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Hope_Riser_B	false	Collision Geometry	1	true	true	32.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(002265A0)	co_SMS_Struct_HopeTech_Nose_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_HopeTech_NoseA	false	Filter	1	true	true	29.7500	Tier 0	false				WorkbenchShipBuildingKeyword	
(0015D907)	co_SMS_Struct_HopeTech_NoseSmall_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_Hope_NoseSmall	false	Filter	1	true	true	29.5000	Tier 0	false				WorkbenchShipBuildingKeyword	
(002274EC)	co_SMS_Struct_HopeTech_PipeEnd_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_HopeTech_PipeEnds01	false	Filter	1	true	true	29.8750	Tier 0	false				WorkbenchShipBuildingKeyword	
(002258FB)	co_SMS_Struct_HopeTech_PipeMid_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMSSet_Struct_HopeTech_PipeMids01	false	Filter	1	true	true	29.9375	Tier 0	false				WorkbenchShipBuildingKeyword	
(0016E092)	co_SMS_Struct_Horizon_2WeapMount_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_Horizon_2WeapMount	false	Filter	1	true	true	0.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(002C2C36)	co_SMS_Struct_Nova_6WeapMount	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		625	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Nova_6WeapMount	false	Collision Geometry	1	true	true	51.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(002C2C37)	co_SMS_Struct_Nova_Brace6Way	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Nova_Brace6Way	false	Collision Geometry	1	true	true	39.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(002C2C38)	co_SMS_Struct_Nova_CL-3C_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_Nova_CL-3C	false	Collision Geometry	1	true	true	41.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0006628E)	co_SMS_Struct_Nova_CowlLong_PortMidStbd_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		1000	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_Nova_CowlLong_PortStbd_All_Variants	false	Filter	1	true	true	43.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0006628D)	co_SMS_Struct_Nova_CowlLong_TopMidBtm_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		1000	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_Nova_CowlLong_TopBtm_All_Variants	false	Filter	1	true	true	44.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0006628C)	co_SMS_Struct_Nova_CowlShort_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_Nova_CowlShort_All_Variants	false	Filter	1	true	true	42.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0016E093)	co_SMS_Struct_Nova_EngStruts	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship’s shape, size, personality and silhouette.	false	SMS_Struct_Nova_EngStruts	false	Collision Geometry	1	true	true	45.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
(0016E09A)	co_SMS_Struct_Nova_Porthole_ForeAft_Set	None	false	false	None	Default	None	Recipe Filters[0]::Category_ShipMod_Structure [id:0x0029c473]		500	WorkbenchShipBuildingKeyword	Structural components are largely cosmetic, and allow you to modify your ship's shape, size, personality and silhouette.	false	SMSSet_Struct_Nova_Porthole_ForeAft	false	Filter	1	true	true	2.0000	Tier 0	false				WorkbenchShipBuildingKeyword	
